defect_id	test_id	reason
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_a_review_with_no_obligations_does_not_advertise_retrieval	It does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_empty_review_renders_the_full_shell	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_every_test_evidence_line_shows_a_tier	No carried verdict matching is asserted.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_multi_word_verdict_renders_as_the_16_headline	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_open_questions_and_recommendations_are_numbered	The test does not inspect how verdicts are keyed for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_report_renders_each_obligation_with_both_axes_numbered	The test never checks how carried verdicts are keyed.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_status_is_stated_in_words_not_symbols	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_test_citations_name_the_test_not_just_the_file	It does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_the_report_states_what_closed_since_the_prior_review	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_the_two_axes_render_independently_for_the_same_obligation	It does not inspect reuse identity matching.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_tier_label_comes_from_the_recorded_tier_not_a_hardcoded_string	No keyed reuse behavior is asserted.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_report.py::test_unclassified_obligation_renders_as_unclassified	It does not inspect how carried verdicts are keyed.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_a_prior_review_of_a_different_task_is_not_used	It does not compare multiple defects with the same text.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_a_rerun_still_reports_a_gap_in_code_the_new_work_never_touched	The test never compares reuse across distinct defects with the same text.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_a_review_predating_task_recording_is_not_used	It does not compare multiple defects with the same text.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_a_stale_prior_verdict_is_replaced_rather_than_surviving	It does not compare distinct defects with the same text.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_archetype_9_rerun_flips_the_weak_obligation_and_updates_the_verdict	The assertions do not depend on how carried verdicts are keyed.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_rerun.py::test_nothing_from_a_non_selected_ancestor_review_reaches_the_rerun	It does not compare reuse across distinct defects with the same text.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_state.py::test_review_evidence_tier_summary_is_derived_not_stored	The test does not cover verdict reuse identity.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_state.py::test_review_round_trips_empty	The test does not cover continuation reuse behavior.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_state.py::test_review_round_trips_populated	The test does not exercise verdict reuse or keying.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_store.py::test_rerun_over_the_same_head_overwrites_in_place	It never compares carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_store.py::test_review_round_trips_through_the_store	It does not test verdict identity or reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_review_store.py::test_stored_form_is_canonical	It does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_stage_attribution.py::test_a_real_review_run_attributes_every_call_it_made	It does not inspect carried verdict identity.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_review_state	The test never inspects how carried verdicts are keyed.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_stage_attribution.py::test_the_breakdown_never_reaches_the_rendered_report	The test does not inspect carried verdict identity.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_stage_attribution.py::test_two_runs_whose_calls_cost_different_amounts_still_agree_byte_for_byte	It does not compare carried verdicts across distinct defects.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_supplied_ids.py::test_the_schema_name_is_preserved_so_the_request_key_stays_meaningful	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_unevidenceable_obligations.py::test_a_config_only_change_produces_a_report	No defect-text-based reuse is asserted here.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_unevidenceable_obligations.py::test_it_survives_persistence	It does not test verdict keying.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_unevidenceable_obligations.py::test_the_report_renders_that_differently_from_a_missing_test	The test does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_unevidenceable_obligations.py::test_the_report_says_test_evidence_is_not_required_and_why	The test does not compare reuse across distinct defects.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_usage.py::test_naming_the_stage_does_not_change_the_request_key	It does not compare carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-keyed-on-defect-text-only	tests/test_usage.py::test_recording_usage_fields_does_not_change_the_request_key	It never compares carried verdict identities.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_case.py::test_benchmark_case_round_trips_with_reviewer_output_and_score	The test does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_coverage.py::test_cli_and_benchmark_share_one_pipeline	It does not inspect prior-review carryover state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_coverage.py::test_neither_the_pipeline_nor_the_cli_writes_into_the_reviewed_repo	It does not use prior-review carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_fixtures.py::test_head_content_wins_when_the_replacement_has_matching_metadata	It does not inspect prior-review population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_scoring.py::test_empty_review_yields_an_all_miss_score	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/benchmark/test_scoring.py::test_metrics_are_none_when_their_ground_truth_is_empty	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_enumeration.py::test_the_enumerated_sets_survive_a_round_trip_through_persisted_state	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_enumeration.py::test_the_report_says_when_a_set_was_reused_rather_than_produced_again	The test does not inspect prior-run carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_enumeration.py::test_the_review_reports_the_recorded_ways_of_failing	The test does not cover prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_enumeration.py::test_two_runs_over_the_same_input_agree_byte_for_byte	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_a_pair_the_judge_never_answers_is_recorded_not_read_as_surviving	It does not inspect prior-run carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_a_prefiltered_pair_is_named_in_the_report	The test does not exercise continuation reuse state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_a_reasoned_empty_enumeration_is_not_strongly_supported	The test never builds prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_a_verdict_is_produced_again_when_its_defect_changed	It would only matter if prior verdicts were missing, but the test's observed failure is about changed-defect reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_a_verdict_is_produced_again_when_the_tests_source_changed	It passes prior verdicts explicitly and does not inspect review_prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_adding_one_test_judges_only_that_tests_pairs	The test does not inspect how prior verdicts are threaded into review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_defect_text_ignores_the_defect_id	It does not build a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_every_offered_pair_comes_back_with_a_verdict	It never constructs a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_judging_pairs_changes_no_verdict_rating_or_recommendation	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_no_request_carries_more_judgements_than_the_limit	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_support_is_derived_with_its_denominator	The test does not build a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_the_digest_is_per_test_not_per_file	It does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_the_pipeline_really_judges_pairs	It does not inspect prior-run carryover state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_the_report_shows_implied_support_beside_the_current_rating	It does not cover prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_the_verdicts_survive_a_round_trip_through_persisted_state	It does not construct prior-run state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_two_runs_over_the_same_input_agree_byte_for_byte	The test does not inspect prior-run carry-forward behavior.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_pair_mapping.py::test_which_pairs_share_a_request_does_not_change_what_carries	The test would not detect a missing prior-review threading bug if carry still happened.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_excludes_and_records_the_one_provable_shape	It does not build a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_a_test_that_names_something_the_defects_file_defines	It does not test continuation state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_a_test_that_reaches_the_defect_through_a_helper_module	The test does not exercise continuation reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_a_test_that_takes_a_fixture	The test never builds a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_when_the_defect_implicates_no_file	It does not build a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_when_the_module_imports_dynamically	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_judges_when_the_module_imports_relatively	It does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/defects/test_reachability.py::test_pairs_are_formed_in_a_fixed_order	The test does not exercise continuation state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/evidence/test_mapping.py::test_archetype_1_mapping_accuracy_reports_a_real_number	The test does not inspect prior-run carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/evidence/test_mapping.py::test_changing_the_batch_size_changes_every_request_key	The prior-review carry path is not exercised.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/evidence/test_rejudge.py::test_the_pipeline_carries_the_rating_and_leaves_the_criterion_out_of_the_request	The second run's carried-forward assertion would only fail if prior verdicts were missing, which is not directly asserted here.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/evidence/test_rejudge.py::test_the_stored_key_is_computed_from_the_stored_digests	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/evidence/test_rejudge.py::test_two_runs_over_the_same_inputs_compute_the_same_key	It does not build or inspect a prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/fixtures/archetypes/08-unrequested-change-separable/head/test_report.py::test_low_stock_report_filters_by_threshold	The test does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/prompts/test_corpus_mechanism.py::test_replay_needs_no_api_key	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_carried_disposition_records_the_digest_it_came_from_not_a_run_id	It does not inspect prior-review verdict threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_carried_entry_quoting_text_the_requirement_lost_is_rederived	It does not involve review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_carried_merge_decision_still_merges	It does not construct a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_changed_prompt_invalidates_the_entries_derived_under_it	It does not inspect review_prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_changed_response_schema_invalidates_the_entries_derived_under_it	The test does not inspect review_prior wiring.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_changed_seed_invalidates_every_carried_entry	The test does not inspect prior-review threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_changed_stage_logic_version_invalidates_every_carried_entry	It does not inspect prior-review population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_fresh_run_prompt_is_unchanged_by_the_revision_block	It does not involve prior-review carry-forward.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_ledger_file_is_never_rewritten	The test does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_ledger_recording_a_different_task_produces_what_an_empty_ledger_does	It does not inspect prior-review carry-forward state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_merge_decision_is_asked_again_when_either_obligation_changed	It does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_merge_decision_is_keyed_by_content_not_by_pair_position	It does not involve review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_merge_decision_over_two_unchanged_obligations_is_not_asked_again	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_new_requirement_is_derived_without_consulting_any_prior_obligation	The test does not inspect prior review population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_plan_with_no_prior_is_fresh	It does not construct a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_removed_requirement_is_reported_and_its_obligations_dropped	The test does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_rerun_over_an_unchanged_task_file_returns_byte_identical_obligations	It does not inspect prior-review carry behavior.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_revised_requirement_records_that_it_was_revised_and_why	It does not inspect prior-review carry-forward state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_run_identifier_appears_in_no_rendered_report	It does not inspect prior-review carry-forward state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_run_identifier_appears_in_no_review_state	It does not inspect prior review carry-forward state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_run_records_the_run_it_continues_as_its_parent	The test only checks the parent run recorded on the ledger entry.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_a_tool_change_that_leaves_the_request_unaltered_carries_everything	It does not assert on prior-review threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_an_edited_requirements_persisting_obligations_keep_their_identifiers	The test never checks review-prior verdict carriage.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_an_unknown_continued_run_is_not_an_error	It does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_carry_forward_re_asks_every_requirement_the_corpus_actually_changed	The test does not inspect review_prior or verdict reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_carry_forward_reads_only_the_run_it_was_told_to_continue	The test does not inspect review_prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_carrying_forward_does_not_freeze_a_superseded_obligation_in_place	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_editing_one_requirement_leaves_every_other_requirement_carried	It does not inspect prior-review threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_every_requirement_is_recorded_as_carried	It does not inspect prior-review population of pair verdicts.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_every_run_reports_an_identifier_for_itself	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_no_continued_run_carries_nothing	The test does not run a prior-review continuation path.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_alignment_helper_is_not_called_when_nothing_is_left_over	It does not inspect prior-review threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_carry_key_reads_the_live_response_schema	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_corpus_pairs_are_actually_loaded	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_decisions_a_run_stands_on_are_recorded_carried_and_fresh_alike	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_ledger_is_not_written_under_the_cache	This test does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_ledger_records_how_many_model_calls_the_run_issued	It does not inspect prior-review carry state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_ledger_records_the_request_key_of_each_derivation	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_ledger_records_what_was_carried_derived_and_revised	It does not inspect prior-run reuse state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_plan_issues_calls_only_for_what_changed	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_residue_is_matched_through_the_alignment_helper	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_review_pipeline_carries_forward_and_hands_back_what_it_derived	It only checks one run's sink output, not prior-review threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_the_review_pipeline_leaves_no_ledger_behind_when_given_no_sink	It does not build or inspect prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_two_requirements_are_the_same_requirement_when_their_text_matches_exactly	It does not inspect how prior verdicts are threaded into review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_two_runs_over_the_same_task_and_ledger_state_are_byte_identical	It does not inspect review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_carry_forward.py::test_whitespace_only_reflow_does_not_strand_a_carried_span	It does not construct prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_decompose_partitioning.py::test_changing_the_partition_size_changes_the_request_key	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/requirement/test_link_prefilter.py::test_both_records_survive_a_round_trip_through_the_persisted_review	The test does not cover continuation state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_a_missing_prior_is_reported_as_missing_rather_than_as_a_key_mismatch	It does not inspect review-prior wiring.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_a_requirement_whose_key_moved_is_derived_rather_than_carried	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_a_stage_can_refuse_a_carry_whose_key_still_matches	It does not involve review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_decomposition_reaches_its_carry_verdict_through_the_shared_rule	It does not inspect review_prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_moving_the_rule_left_the_decompose_carry_key_byte_identical	It does not exercise review-prior threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_the_key_moves_when_any_determinism_control_moves	The test does not involve review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_the_key_moves_when_the_unit_s_own_input_moves	It does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_carry.py::test_the_shared_key_spreads_a_stage_s_inputs_rather_than_nesting_them	It does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_cli.py::test_run_check_accepts_an_explicit_repo_independent_of_cwd	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_cli.py::test_run_check_rejects_a_revision_missing_from_the_given_repo	It does not inspect prior-run carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_determinism.py::test_canonical_json_is_sorted_and_stable	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_a_provider_reporting_no_stop_reason_records_none	It does not inspect prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_a_response_that_fails_validation_is_not_left_in_the_store	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_a_transcript_records_which_determinism_controls_actually_applied	It does not exercise prior-review carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_a_transcript_records_why_the_model_stopped_generating	It does not build a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_record_mode_validates_and_persists_a_transcript	It does not build or inspect a prior review.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_recorded_transcripts_are_byte_identical_for_the_same_call	It does not build or inspect prior review state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_request_key_distinguishes_call_parameters	It does not inspect review-prior threading.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_request_key_distinguishes_prompt_and_schema	It does not exercise review-prior population.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_request_key_is_stable_across_clients	The test does not inspect review_prior or continuation state.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_llm.py::test_transcripts_record_no_wall_clock_state	The test does not construct a prior review for reuse.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_mandate_coverage.py::test_the_report_states_the_same_coverage_the_result_carries	It does not exercise review-prior carryover.
reuse-entitled-verdicts-on-continuation/pair-verdicts-not-carried-into-review-prior	tests/test_mandate_coverage_wiring.py::test_two_runs_over_identical_task_text_produce_byte_identical_review_state	The test does not inspect prior-review carryover.
